site,sn,group,tid,unit,low,high,month,day,hour,minute,second,microsec,result,value,fail_msg
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_accel_stdev_z_800Hz,g-rms,0.00001,0.05,05,12,05,40,00,734197,Pass,0.001365,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_average_x_800Hz,dps,-25,25,05,12,05,40,00,738898,Pass,0.028758,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_average_y_800Hz,dps,-25,25,05,12,05,40,00,745569,Pass,0.169338,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_average_z_800Hz,dps,-25,25,05,12,05,40,00,749485,Pass,-0.328274,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_stdev_x_800Hz,dps-rms,0.00001,1,05,12,05,40,00,752159,Pass,0.100296,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_stdev_y_800Hz,dps-rms,0.00001,1,05,12,05,40,00,754770,Pass,0.147167,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_stdev_z_800Hz,dps-rms,0.00001,1,05,12,05,40,00,758186,Pass,0.104867,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_odr_800Hz,Hz,720,880,05,12,05,40,00,760529,Pass,796.895919,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_temp_800Hz,C,3,55,05,12,05,40,00,762565,Pass,25.164388,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,PARSE CM_gyro_invalid_sample_count_800Hz,,0,0,05,12,05,40,00,764959,Pass,0,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,SYSTEM_CURRENT end,,,,05,12,05,40,00,848857,Pass,2019-05-12 05:40:00:756,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,DIAGS_event 1,,,,05,12,05,40,00,873019,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,SYSTEM_CURRENT minimum,mA,,,05,12,05,40,00,897471,Pass,36.5007,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,SYSTEM_CURRENT maximum,mA,,,05,12,05,40,00,920654,Pass,66.6496,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,SYSTEM_CURRENT average,mA,,,05,12,05,40,00,952091,Pass,45.7026,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,SYSTEM_CURRENT rms,mA,,,05,12,05,40,00,991493,Pass,46.5746,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,DIAGS_sensor 7,,,,05,12,05,40,01,16105,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,DIAGS_sensor 8,,,,05,12,05,40,01,30524,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25,DIAGS_socgpio 1,,,,05,12,05,40,01,40473,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 0,,,,05,12,05,40,01,291302,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 1,,,,05,12,05,40,01,305386,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 2,,,,05,12,05,40,01,323709,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 3,,,,05,12,05,40,01,465024,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 4,,,,05,12,05,40,01,587508,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 5,,,,05,12,05,40,01,713556,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensorreg,,,,05,12,05,40,01,745475,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_event 0,,,,05,12,05,40,01,778884,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,SYSTEM_CURRENT start,,,,05,12,05,40,01,844490,Pass,2019-05-12 05:40:01:775,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 6,,,,05,12,05,40,02,537599,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_accel_average_x_800Hz_bubo_pfm,g,-0.118,0.118,05,12,05,40,02,548196,Pass,0.015382,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_accel_average_y_800Hz_bubo_pfm,g,-0.118,0.118,05,12,05,40,02,555848,Pass,0.003255,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_accel_average_z_800Hz_bubo_pfm|X1454,g,-1.118,-0.882,05,12,05,40,02,563168,Pass,-0.994133,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_accel_stdev_x_800Hz_bubo_pfm,g-rms,0.00001,0.05,05,12,05,40,02,571464,Pass,0.002178,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_accel_stdev_y_800Hz_bubo_pfm,g-rms,0.00001,0.05,05,12,05,40,02,581966,Pass,0.001286,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_accel_stdev_z_800Hz_bubo_pfm,g-rms,0.00001,0.05,05,12,05,40,02,589757,Pass,0.001301,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_average_x_800Hz_bubo_pfm,dps,-25,25,05,12,05,40,02,595976,Pass,0.012084,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_average_y_800Hz_bubo_pfm,dps,-25,25,05,12,05,40,02,603840,Pass,0.15863,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_average_z_800Hz_bubo_pfm,dps,-25,25,05,12,05,40,02,616322,Pass,-0.326898,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_stdev_x_800Hz_bubo_pfm,dps-rms,0.00001,1,05,12,05,40,02,627034,Pass,0.102685,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_stdev_y_800Hz_bubo_pfm,dps-rms,0.00001,1,05,12,05,40,02,637933,Pass,0.131704,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_stdev_z_800Hz_bubo_pfm,dps-rms,0.00001,1,05,12,05,40,02,642826,Pass,0.095824,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_odr_800Hz_bubo_pfm,Hz,720,880,05,12,05,40,02,646595,Pass,796.89272,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_temp_800Hz_bubo_pfm,C,3,55,05,12,05,40,02,651555,Pass,25.155171,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,PARSE CM_gyro_invalid_sample_count_800Hz_bubo_pfm,,0,0,05,12,05,40,02,657820,Pass,0,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,SYSTEM_CURRENT end,,,,05,12,05,40,02,661943,Pass,2019-05-12 05:40:02:537,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_event 1,,,,05,12,05,40,02,665025,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,SYSTEM_CURRENT minimum,mA,,,05,12,05,40,02,667825,Pass,25.2469,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,SYSTEM_CURRENT maximum,mA,,,05,12,05,40,02,673259,Pass,57.5368,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,SYSTEM_CURRENT average,mA,,,05,12,05,40,02,676180,Pass,35.0808,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,SYSTEM_CURRENT rms,mA,,,05,12,05,40,02,680159,Pass,36.061,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 7,,,,05,12,05,40,02,683067,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_sensor 8,,,,05,12,05,40,02,732032,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm25 bobu pfm,DIAGS_socgpio,,,,05,12,05,40,02,754660,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_socgpio 0,,,,05,12,05,40,02,774278,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 0,,,,05,12,05,40,03,53593,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 1,,,,05,12,05,40,03,70320,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 2,,,,05,12,05,40,03,91878,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 3,,,,05,12,05,40,03,241163,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 4,,,,05,12,05,40,03,366744,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 5,,,,05,12,05,40,03,489951,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensorreg,,,,05,12,05,40,03,517540,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_event 0,,,,05,12,05,40,03,553297,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,SYSTEM_CURRENT start,,,,05,12,05,40,03,608014,Pass,2019-05-12 05:40:03:551,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 6,,,,05,12,05,40,04,744943,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_accel_average_x_800Hz,g,-0.118,0.118,05,12,05,40,04,748956,Pass,0.015234,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_accel_average_y_800Hz,g,-0.118,0.118,05,12,05,40,04,752124,Pass,0.003323,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_accel_average_z_800Hz|X1454,g,-1.118,-0.882,05,12,05,40,04,755247,Pass,-0.994433,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_accel_stdev_x_800Hz,g-rms,0.00001,0.05,05,12,05,40,04,758845,Pass,0.002414,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_accel_stdev_y_800Hz,g-rms,0.00001,0.05,05,12,05,40,04,762028,Pass,0.001287,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_accel_stdev_z_800Hz,g-rms,0.00001,0.05,05,12,05,40,04,764787,Pass,0.001261,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_average_x_800Hz,dps,-25,25,05,12,05,40,04,767099,Pass,-0.029905,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_average_y_800Hz,dps,-25,25,05,12,05,40,04,770522,Pass,0.204597,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_average_z_800Hz,dps,-25,25,05,12,05,40,04,774615,Pass,-0.259055,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_stdev_x_800Hz,dps-rms,0.00001,1,05,12,05,40,04,778783,Pass,0.113949,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_stdev_y_800Hz,dps-rms,0.00001,1,05,12,05,40,04,783164,Pass,0.117671,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_stdev_z_800Hz,dps-rms,0.00001,1,05,12,05,40,04,787561,Pass,0.112214,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_odr_800Hz,Hz,720,880,05,12,05,40,04,791632,Pass,796.894912,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_temp_800Hz,C,3,55,05,12,05,40,04,796092,Pass,25.117836,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,PARSE CM_gyro_invalid_sample_count_800Hz,,0,0,05,12,05,40,04,800310,Pass,0,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,SYSTEM_CURRENT end,,,,05,12,05,40,04,873405,Pass,2019-05-12 05:40:04:799,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_event 1,,,,05,12,05,40,04,892885,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,SYSTEM_CURRENT minimum,mA,,,05,12,05,40,04,899788,Pass,36.4862,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,SYSTEM_CURRENT maximum,mA,,,05,12,05,40,04,904486,Pass,67.1914,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,SYSTEM_CURRENT average,mA,,,05,12,05,40,04,907985,Pass,42.8396,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,SYSTEM_CURRENT rms,mA,,,05,12,05,40,04,910478,Pass,43.3141,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 7,,,,05,12,05,40,04,919840,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_sensor 8,,,,05,12,05,40,05,4356,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12,DIAGS_socgpio 1,,,,05,12,05,40,05,28812,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 0,,,,05,12,05,40,05,318478,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 1,,,,05,12,05,40,05,336465,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 2,,,,05,12,05,40,05,361408,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 3,,,,05,12,05,40,05,501761,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 4,,,,05,12,05,40,05,627465,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 5,,,,05,12,05,40,05,751261,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensorreg,,,,05,12,05,40,05,781246,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_event 0,,,,05,12,05,40,05,814687,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,SYSTEM_CURRENT start,,,,05,12,05,40,05,886462,Pass,2019-05-12 05:40:05:813,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 6,,,,05,12,05,40,07,33835,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_accel_average_x_800Hz_bubo_pfm,g,-0.118,0.118,05,12,05,40,07,47208,Pass,0.01526,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_accel_average_y_800Hz_bubo_pfm,g,-0.118,0.118,05,12,05,40,07,55533,Pass,0.003214,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_accel_average_z_800Hz_bubo_pfm|X1454,g,-1.118,-0.882,05,12,05,40,07,66341,Pass,-0.994445,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_accel_stdev_x_800Hz_bubo_pfm,g-rms,0.00001,0.05,05,12,05,40,07,71466,Pass,0.00164,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_accel_stdev_y_800Hz_bubo_pfm,g-rms,0.00001,0.05,05,12,05,40,07,76357,Pass,0.000934,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_accel_stdev_z_800Hz_bubo_pfm,g-rms,0.00001,0.05,05,12,05,40,07,78732,Pass,0.00116,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_average_x_800Hz_bubo_pfm,dps,-25,25,05,12,05,40,07,81499,Pass,-0.030594,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_average_y_800Hz_bubo_pfm,dps,-25,25,05,12,05,40,07,84085,Pass,0.207274,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_average_z_800Hz_bubo_pfm,dps,-25,25,05,12,05,40,07,87042,Pass,-0.247047,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_stdev_x_800Hz_bubo_pfm,dps-rms,0.00001,1,05,12,05,40,07,89477,Pass,0.103698,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_stdev_y_800Hz_bubo_pfm,dps-rms,0.00001,1,05,12,05,40,07,92147,Pass,0.126592,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_stdev_z_800Hz_bubo_pfm,dps-rms,0.00001,1,05,12,05,40,07,95530,Pass,0.111731,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_odr_800Hz_bubo_pfm,Hz,720,880,05,12,05,40,07,97641,Pass,796.892519,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_temp_800Hz_bubo_pfm,C,3,55,05,12,05,40,07,100782,Pass,25.127278,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,PARSE CM_gyro_invalid_sample_count_800Hz_bubo_pfm,,0,0,05,12,05,40,07,103020,Pass,0,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,SYSTEM_CURRENT end,,,,05,12,05,40,07,152276,Pass,2019-05-12 05:40:07:099,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_event 1,,,,05,12,05,40,07,168281,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,SYSTEM_CURRENT minimum,mA,,,05,12,05,40,07,171360,Pass,25.2452,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,SYSTEM_CURRENT maximum,mA,,,05,12,05,40,07,175574,Pass,59.091,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,SYSTEM_CURRENT average,mA,,,05,12,05,40,07,181182,Pass,34.018,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,SYSTEM_CURRENT rms,mA,,,05,12,05,40,07,184064,Pass,34.772,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 7,,,,05,12,05,40,07,190802,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_sensor 8,,,,05,12,05,40,07,273614,Pass,--PASS--,
5,FN69193066LKTY25N,imu accel/gyro lpnm12 bubo pfm,DIAGS_socgpio,,,,05,12,05,40,07,297452,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DIAGS_socgpio 0,,,,05,12,05,40,07,322343,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DIAGS_socgpio 1,,,,05,12,05,40,07,340214,Pass,--PASS--,
5,FN69193066LKTY25N,button1,LOOPBACK Y1 0,,,,05,12,05,40,07,442859,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DELAY_100ms 0,ms,,,05,12,05,40,07,544705,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DIAGS_pmustat 0,,,,05,12,05,40,07,575757,Pass,--PASS--,
5,FN69193066LKTY25N,button1,PARSE btn1_gnd_gpio1,,0x0,0x0,05,12,05,40,07,599927,Pass,0x0,
5,FN69193066LKTY25N,button1,DIAGS_socgpio 2,,,,05,12,05,40,07,621287,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DIAGS_socgpio 3,,,,05,12,05,40,07,641315,Pass,--PASS--,
5,FN69193066LKTY25N,button1,LOOPBACK Y1 1,,,,05,12,05,40,07,676255,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DELAY_100ms 1,ms,,,05,12,05,40,07,774924,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DIAGS_pmustat 1,,,,05,12,05,40,07,828164,Pass,--PASS--,
5,FN69193066LKTY25N,button1,PARSE btn1_open_gpio1,,0x1,0x1,05,12,05,40,07,872766,Pass,0x1,
5,FN69193066LKTY25N,button1,DIAGS_socgpio 4,,,,05,12,05,40,07,894072,Pass,--PASS--,
5,FN69193066LKTY25N,button1,DIAGS_socgpio 5,,,,05,12,05,40,07,905226,Pass,--PASS--,
5,FN69193066LKTY25N,button1 dblclick,DIAGS_pmureg 0,,,,05,12,05,40,07,914084,Pass,--PASS--,
5,FN69193066LKTY25N,button1 dblclick,DIAGS_pmureg 1,,,,05,12,05,40,07,922981,Pass,--PASS--,
5,FN69193066LKTY25N,button1 dblclick,doubleclickz Y1,,,,05,12,05,40,08,163078,Pass,--PASS--,
5,FN69193066LKTY25N,button1 dblclick,DIAGS_pmureg 2,,,,05,12,05,40,08,175422,Pass,--PASS--,
5,FN69193066LKTY25N,button2,LOOPBACK Y1 0,,,,05,12,05,40,08,287705,Pass,--PASS--,
5,FN69193066LKTY25N,button2,DELAY_100ms 0,ms,,,05,12,05,40,08,380013,Pass,--PASS--,
5,FN69193066LKTY25N,button2,DIAGS_pmustat 0,,,,05,12,05,40,08,394433,Pass,--PASS--,
5,FN69193066LKTY25N,button2,PARSE btn2_gnd_gpio2,,0x0,0x0,05,12,05,40,08,397694,Pass,0x0,
5,FN69193066LKTY25N,button2,DIAGS_socgpio 0,,,,05,12,05,40,08,417056,Pass,--PASS--,
5,FN69193066LKTY25N,button2,DIAGS_socgpio 1,,,,05,12,05,40,08,437034,Pass,--PASS--,
5,FN69193066LKTY25N,button2,LOOPBACK Y1 1,,,,05,12,05,40,08,508561,Pass,--PASS--,
5,FN69193066LKTY25N,button2,DELAY_100ms 1,ms,,,05,12,05,40,08,607923,Pass,--PASS--,
5,FN69193066LKTY25N,button2,DIAGS_pmustat 1,,,,05,12,05,40,08,621177,Pass,--PASS--,
5,FN69193066LKTY25N,button2,PARSE btn2_open_gpio2,,0x1,0x1,05,12,05,40,08,623546,Pass,0x1,
5,FN69193066LKTY25N,button2,DIAGS_socgpio 2,,,,05,12,05,40,08,645466,Pass,--PASS--,
5,FN69193066LKTY25N,button2,DIAGS_socgpio 3,,,,05,12,05,40,08,660887,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 0,,,,05,12,05,40,08,675925,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,PARSE cv_vset_absmax_msb,,,,05,12,05,40,08,679925,Pass,0xA8,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 1,,,,05,12,05,40,08,691055,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,PARSE cv_vset_absmax_lsb,,,,05,12,05,40,08,697653,Pass,0x00,
5,FN69193066LKTY25N,pmu cv,CALC cv_vset_absmax_lsb,,,,05,12,05,40,08,708557,Pass,0,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 2,,,,05,12,05,40,08,725667,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 3,,,,05,12,05,40,08,743222,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 4,,,,05,12,05,40,08,756301,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,PARSE ichg_bat_max,,,,05,12,05,40,08,759152,Pass,0x5E,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 5,,,,05,12,05,40,08,774856,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmureg 6,,,,05,12,05,40,08,796213,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,pmutbat 8.2,kohm,7.38,9.22,05,12,05,40,08,931081,Pass,8.105469,
5,FN69193066LKTY25N,pmu cv,DIGIPOT PMU_TBAT 0,,,,05,12,05,40,09,32539,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,LOOPBACK Y1 0,,,,05,12,05,40,09,128530,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DELAY_50ms,ms,,,05,12,05,40,09,179855,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,SUPPLY_4.35V PP_BATT_VCC|BIG,V,4.34,4.36,05,12,05,40,09,352577,Pass,4.350322,
5,FN69193066LKTY25N,pmu cv,SUPPLY_4.75V PP_VDD_MAIN,V,4.73,4.77,05,12,05,40,09,507077,Pass,4.749661,
5,FN69193066LKTY25N,pmu cv,DELAY_1000ms,ms,,,05,12,05,40,10,509551,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,SYSTEM_CURRENT 100,mA,,,05,12,05,40,10,590348,Pass,0.022448,
5,FN69193066LKTY25N,pmu cv,DMM SYSTEM_TO_PMU_VBUS_DET_L,V,,,05,12,05,40,10,725616,Pass,0.03078,
5,FN69193066LKTY25N,pmu cv,DISCONNECT PP_BATT_VCC,,,,05,12,05,40,10,735992,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DELAY_2000ms,ms,,,05,12,05,40,12,744215,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,DMM PP_BATT_VCC|BIG,V,4.321,4.345,05,12,05,40,12,883737,Pass,4.336763,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmuadc 0,,,,05,12,05,40,12,906772,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,PARSE cv_vbatt_efi,mV,,,05,12,05,40,12,910308,Pass,4336.2332,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmuadc 1,,,,05,12,05,40,12,928737,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,PARSE cv_efi_ich,mA,,,05,12,05,40,12,931557,Pass,0.9257,
5,FN69193066LKTY25N,pmu cv,DMM PP_VDD_MAIN,V,4.61,4.89,05,12,05,40,13,82253,Pass,4.749876,
5,FN69193066LKTY25N,pmu cv,DIAGS_pmuadc 2,,,,05,12,05,40,13,101799,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv,PARSE cv_tbat,,,,05,12,05,40,13,105375,Pass,8388.3715,
5,FN69193066LKTY25N,pmu cv,CALC cv_offset|BIG,V,,,05,12,05,40,13,107687,Pass,-0.007237,
5,FN69193066LKTY25N,pmu cv cal check,DIAGS_syscfg,,,,05,12,05,40,13,120222,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv cal check,PARSE pmu_pcvb_result0,,,,05,12,05,40,13,124445,Pass,[0;31mNot,
5,FN69193066LKTY25N,pmu cv cal check,CALC pmu_pcvb_need_cal,,,,05,12,05,40,13,127252,Pass,YES,
5,FN69193066LKTY25N,pmu cv cal,rtc get|YES,,,,05,12,05,40,13,141580,Pass,2.01951E+11,
5,FN69193066LKTY25N,pmu cv cal,rtc set|YES,,,,05,12,05,40,13,163360,Pass,--PASS--,
5,FN69193066LKTY25N,pmu cv cal,DIAGS_cbinit|YES,,,,05,12,05,40,13,186771,Pass,--PASS--,
